,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,match
1259,5545,1,2,0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,57.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,7.0,9.0,9.0,10.0,10.0,6.0,25.0,1.0,8.0,31148.0,2.0,6.0,2.0,6.0,7.0,7.0,7.0,1.0,1.0,10.0,3.0,7.0,5.0,6.0,8.0,1.0,1.0,7.0,17.0,18.0,28.0,27.0,5.0,5.0,0
1260,5544,1,2,1,6.0,13.0,6.0,1.0,4.0,2.0,6.0,-22.0,24.0,20.0,30.0,10.0,10.0,10.0,20.0,8.0,8.0,7.0,7.0,8.0,6.0,24.0,1.0,1.0,51821.68770701525,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1261,5543,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,3.0,26.0,9.0,17.0,23.0,15.0,14.0,22.0,8.0,9.0,8.0,7.0,7.0,5.0,24.0,1.0,1.0,53538.99999999999,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1262,5542,1,2,0,4.0,13.0,6.0,1.0,4.0,2.0,6.0,4.0,26.0,20.0,10.0,25.0,25.0,10.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,1.0,1.0,50217.9923412475,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1263,5541,1,2,0,4.0,13.0,6.0,1.0,4.0,2.0,6.0,12.0,27.0,15.0,20.0,20.0,20.0,20.0,5.0,4.0,8.0,8.0,9.0,7.456273671346673,8.0,24.0,1.0,1.0,49889.746255585014,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,1
1264,5540,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,-1.0,27.0,15.0,25.0,20.0,20.0,0.0,20.0,7.0,9.0,7.0,7.0,7.0,7.0,24.0,1.0,1.0,49878.79936753419,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1265,5539,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,6.0,24.0,50.0,20.0,10.0,5.0,10.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,24.0,1.0,1.0,49762.4831396091,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1266,5538,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,11.0,22.0,20.0,10.0,20.0,20.0,20.0,10.0,8.0,9.0,9.0,9.0,10.0,9.0,24.0,1.0,1.0,47264.99380572825,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,1
1267,5537,1,2,0,4.0,13.0,6.0,1.0,4.0,2.0,6.0,32.0,25.0,15.0,10.0,25.0,25.0,10.0,15.0,8.0,9.0,8.0,7.0,7.0,5.0,24.0,1.0,1.0,42817.80625386686,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1268,5536,1,2,1,6.0,13.0,6.0,1.0,4.0,2.0,6.0,-9.0,29.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,8.0,9.0,7.0,9.0,24.0,1.0,1.0,42318.80991588494,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1269,5535,1,2,0,4.0,13.0,6.0,1.0,4.0,2.0,6.0,24.0,35.0,15.0,15.0,30.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,1.0,1.0,49886.803355777985,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1270,5534,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,2.0,31.0,12.0,25.0,25.0,8.0,15.0,15.0,6.0,10.0,9.0,8.0,6.0,6.0,24.0,1.0,1.0,53538.99999999999,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,1
1271,5533,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,8.0,33.0,25.0,20.0,10.0,20.0,20.0,5.0,4.0,8.0,6.0,8.0,7.0,8.0,24.0,1.0,1.0,49885.66333974256,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,1
1272,5532,1,2,0,4.0,13.0,6.0,1.0,4.0,2.0,6.0,67.0,21.0,15.0,25.0,15.0,15.0,15.0,15.0,7.0,8.0,8.0,8.0,8.0,7.0,24.0,1.0,1.0,53538.99999999999,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1273,5531,1,2,0,1.0,13.0,6.0,1.0,4.0,2.0,6.0,52.0,26.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,9.0,8.0,7.0,7.0,5.0,24.0,1.0,1.0,49995.87308642521,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1274,5530,1,2,0,99,13.0,6.0,1.0,4.0,2.0,6.0,29.0,25.666666666666668,18.0,10.666666666666666,19.333333333333332,20.0,18.0,14.0,8.0,9.0,8.0,7.0,7.0,5.0,24.0,1.0,1.0,53539.00000000001,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1275,5529,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,32.0,24.0,10.0,20.0,27.0,23.0,15.0,5.0,8.0,10.0,9.0,9.0,7.0,8.0,24.0,1.0,1.0,47283.5574186113,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,1
1276,5528,1,2,0,3.0,13.0,6.0,1.0,4.0,2.0,6.0,17.0,26.0,15.0,15.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,6.0,8.0,24.0,1.0,1.0,61584.17569751842,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1277,5527,1,2,0,2.0,13.0,6.0,1.0,4.0,2.0,6.0,16.0,32.0,5.0,25.0,20.0,10.0,15.0,25.0,5.0,6.0,8.0,6.0,7.39033581686535,5.195167908432676,24.0,1.0,1.0,49885.5303864748,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1278,5526,1,2,0,3.0,13.0,6.0,1.0,4.0,2.0,6.0,53.0,33.0,40.0,15.0,25.0,5.0,15.0,0.0,6.0,6.0,6.0,6.0,6.0,5.187157190598317,24.0,1.0,1.0,49827.8662210514,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,0
1279,5525,1,2,0,4.0,13.0,6.0,1.0,4.0,2.0,6.0,56.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,2.0,8.0,8.0,8.0,7.0,6.0,24.0,1.0,1.0,52633.43790050654,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,1
1280,5524,1,2,0,6.0,13.0,2.0,3.0,4.0,1.0,13.0,-18.0,24.0,20.0,30.0,10.0,10.0,10.0,20.0,7.0,6.0,6.0,7.0,7.0,6.0,27.0,6.0,3.0,37704.462639771446,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1281,5523,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,-38.0,26.0,9.0,17.0,23.0,15.0,14.0,22.0,8.0,9.0,7.0,8.0,7.0,8.0,27.0,6.0,3.0,34532.41500179178,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1282,5522,1,2,0,4.0,13.0,2.0,3.0,4.0,1.0,13.0,32.0,26.0,20.0,10.0,25.0,25.0,10.0,10.0,7.0,8.0,8.0,7.0,7.0,8.0,27.0,6.0,3.0,38466.221806765374,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1283,5521,1,2,0,4.0,13.0,2.0,3.0,4.0,1.0,13.0,2.0,27.0,15.0,20.0,20.0,20.0,20.0,5.0,6.0,6.0,6.0,6.0,6.0,7.079444581265427,27.0,6.0,3.0,42441.510040345645,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1284,5520,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,21.0,27.0,15.0,25.0,20.0,20.0,0.0,20.0,5.0,9.0,7.0,6.0,8.389087138072606,7.0,27.0,6.0,3.0,37274.50863563797,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,1
1285,5519,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,7.0,24.0,50.0,20.0,10.0,5.0,10.0,5.0,7.0,6.0,8.0,6.0,7.0,8.0,27.0,6.0,3.0,45332.67168635394,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1286,5518,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,27.0,22.0,20.0,10.0,20.0,20.0,20.0,10.0,2.0,8.0,6.0,4.0,4.0,10.0,27.0,6.0,3.0,42477.45055016268,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1287,5517,1,2,0,4.0,13.0,2.0,3.0,4.0,1.0,13.0,-39.0,25.0,15.0,10.0,25.0,25.0,10.0,15.0,9.0,9.0,9.0,8.0,9.0,9.0,27.0,6.0,3.0,38034.41871435606,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1288,5516,1,2,0,6.0,13.0,2.0,3.0,4.0,1.0,13.0,8.0,29.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,8.0,7.0,7.0,6.0,7.0,27.0,6.0,3.0,37311.95766882949,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1289,5515,1,2,0,4.0,13.0,2.0,3.0,4.0,1.0,13.0,-23.0,35.0,15.0,15.0,30.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,8.0,27.0,6.0,3.0,45307.7250893654,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1290,5514,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,-13.0,31.0,12.0,25.0,25.0,8.0,15.0,15.0,6.0,9.0,9.0,6.0,8.0,9.0,27.0,6.0,3.0,37377.54211961817,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1291,5513,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,13.0,33.0,25.0,20.0,10.0,20.0,20.0,5.0,4.0,8.0,7.0,8.0,5.0,8.0,27.0,6.0,3.0,44923.876652569976,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,1
1292,5512,1,2,0,4.0,13.0,2.0,3.0,4.0,1.0,13.0,8.0,21.0,15.0,25.0,15.0,15.0,15.0,15.0,7.0,7.0,8.0,8.0,8.0,7.0,27.0,6.0,3.0,36833.54982645484,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1293,5511,1,2,0,1.0,13.0,2.0,3.0,4.0,1.0,13.0,34.0,26.0,30.0,5.0,10.0,20.0,30.0,5.0,9.0,9.0,9.0,8.0,9.0,9.0,27.0,6.0,3.0,37579.329679031514,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1294,5510,1,2,0,99,13.0,2.0,3.0,4.0,1.0,13.0,-2.5,25.5,22.5,7.5,17.5,22.5,20.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,27.0,6.0,3.0,41547.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,1
1295,5509,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,32.0,24.0,10.0,20.0,27.0,23.0,15.0,5.0,7.0,10.0,9.0,5.0,8.0,4.0,27.0,6.0,3.0,33813.87752762626,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1296,5508,1,2,0,3.0,13.0,2.0,3.0,4.0,1.0,13.0,23.0,26.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,8.0,7.0,7.0,7.0,7.0,27.0,6.0,3.0,42027.396435479575,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1297,5507,1,2,1,2.0,13.0,2.0,3.0,4.0,1.0,13.0,-15.0,32.0,5.0,25.0,20.0,10.0,15.0,25.0,8.0,8.0,8.0,8.0,9.0,9.0,27.0,6.0,3.0,43866.60597539405,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1298,5506,1,2,0,3.0,13.0,2.0,3.0,4.0,1.0,13.0,1.0,33.0,40.0,15.0,25.0,5.0,15.0,0.0,8.0,9.0,8.0,9.0,7.0,8.514505505747058,27.0,6.0,3.0,38056.7135477472,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,1
1299,5505,1,2,0,4.0,13.0,2.0,3.0,4.0,1.0,13.0,-16.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,10.0,10.0,9.0,8.0,7.0,27.0,6.0,3.0,37495.19198742479,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,0
1300,5504,1,2,0,6.0,8.0,2.0,1.0,4.0,1.0,6.0,26.0,24.0,20.0,30.0,10.0,10.0,10.0,20.0,6.0,7.0,6.0,7.0,7.0,7.0,27.0,4.0,6.0,48423.565211056106,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1301,5503,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,34.0,26.0,9.0,17.0,23.0,15.0,14.0,22.0,8.0,9.0,9.0,9.0,8.736453622939372,8.0,27.0,4.0,6.0,43847.168979225455,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1302,5502,1,2,0,4.0,8.0,2.0,1.0,4.0,1.0,6.0,6.0,26.0,20.0,10.0,25.0,25.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,27.0,4.0,6.0,50921.11168963992,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1303,5501,1,2,0,4.0,8.0,2.0,1.0,4.0,1.0,6.0,29.0,27.0,15.0,20.0,20.0,20.0,20.0,5.0,6.0,8.0,10.0,7.0,7.0,5.0,27.0,4.0,6.0,37056.43472085778,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1304,5500,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,-5.0,27.0,15.0,25.0,20.0,20.0,0.0,20.0,7.0,8.0,9.0,9.0,9.0,10.0,27.0,4.0,6.0,62931.19635255006,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1305,5499,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,53.0,24.0,50.0,20.0,10.0,5.0,10.0,5.0,9.0,8.0,7.0,8.0,8.0,9.0,27.0,4.0,6.0,58690.64699357481,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1306,5498,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,-2.0,22.0,20.0,10.0,20.0,20.0,20.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,27.0,4.0,6.0,37853.31202440499,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1307,5497,1,2,0,4.0,8.0,2.0,1.0,4.0,1.0,6.0,56.0,25.0,15.0,10.0,25.0,25.0,10.0,15.0,5.0,8.0,7.0,5.0,6.0,5.0,27.0,4.0,6.0,55603.83672541404,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1308,5496,1,2,0,6.0,8.0,2.0,1.0,4.0,1.0,6.0,2.0,29.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,8.0,8.0,9.0,6.0,9.0,27.0,4.0,6.0,34010.40282118737,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1309,5495,1,2,0,4.0,8.0,2.0,1.0,4.0,1.0,6.0,64.0,35.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,27.0,4.0,6.0,53697.9703667041,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1310,5494,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,2.0,31.0,12.0,25.0,25.0,8.0,15.0,15.0,6.0,9.0,9.0,7.0,7.0,8.0,27.0,4.0,6.0,62166.59415705891,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1311,5493,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,37.0,33.0,25.0,20.0,10.0,20.0,20.0,5.0,6.0,8.0,8.0,8.0,8.333578721613984,8.0,27.0,4.0,6.0,57335.509460587025,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1312,5492,1,2,0,4.0,8.0,2.0,1.0,4.0,1.0,6.0,56.0,21.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,10.0,10.0,8.0,8.0,4.0,27.0,4.0,6.0,53772.1427786577,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1313,5491,1,2,0,1.0,8.0,2.0,1.0,4.0,1.0,6.0,21.0,26.0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,9.0,9.0,5.0,7.0,5.0,27.0,4.0,6.0,58061.42011293111,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1314,5490,1,2,0,99,8.0,2.0,1.0,4.0,1.0,6.0,-5.0,27.0,15.0,25.0,20.0,20.0,0.0,20.0,7.0,8.0,9.0,9.0,9.0,10.0,27.0,4.0,6.0,29339.9519952118,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1315,5489,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,19.0,24.0,10.0,20.0,27.0,23.0,15.0,5.0,9.0,10.0,10.0,6.0,9.0,8.0,27.0,4.0,6.0,42804.823286066516,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1316,5488,1,2,0,3.0,8.0,2.0,1.0,4.0,1.0,6.0,36.0,26.0,15.0,15.0,15.0,20.0,20.0,15.0,8.0,8.0,8.0,8.0,8.0,8.0,27.0,4.0,6.0,31515.47534516486,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1317,5487,1,2,1,2.0,8.0,2.0,1.0,4.0,1.0,6.0,62.0,32.0,5.0,25.0,20.0,10.0,15.0,25.0,9.0,8.0,8.0,7.0,7.861821248019774,5.0,27.0,4.0,6.0,58249.788434206326,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1318,5486,1,2,0,3.0,8.0,2.0,1.0,4.0,1.0,6.0,6.0,33.0,40.0,15.0,25.0,5.0,15.0,0.0,6.0,5.0,6.0,4.0,4.0,7.044916187362479,27.0,4.0,6.0,53570.07259235954,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,0
1319,5485,1,2,0,4.0,8.0,2.0,1.0,4.0,1.0,6.0,55.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,10.0,8.0,10.0,10.0,27.0,4.0,6.0,53783.54805505611,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,1
1320,5484,1,2,0,6.0,8.0,2.0,1.0,2.0,1.0,10.0,27.0,24.0,20.0,30.0,10.0,10.0,10.0,20.0,7.0,8.0,7.0,6.0,7.0,6.0,30.0,1.0,1.0,25540.30452749741,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,8.0,31.579999923706055,10.529999732971191,15.789999961853027,21.049999237060547,10.529999732971191,10.529999732971191,0
1321,5483,1,2,1,2.0,8.0,2.0,1.0,2.0,1.0,10.0,31.0,26.0,9.0,17.0,23.0,15.0,14.0,22.0,8.0,10.0,10.0,10.0,8.0,8.0,30.0,1.0,1.0,32159.000000000004,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,8.0,31.579999923706055,10.529999732971191,15.789999961853027,21.049999237060547,10.529999732971191,10.529999732971191,0
