,iid_pid,iid,id,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,wave,match,samerace,race_o,dec_o,field_cd,race,from,zipcode,goal,date,go_out,career_c
654,6150.0,400.0,4.0,10.0,388.0,29.0,24.0,22.0,17.0,15.0,15.0,15.0,16.0,5.0,8.0,8.0,7.0,8.0,7.0,26.0,7.0,7.0,48784.99999999999,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,0,1,2.0,0,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
655,6149.0,400.0,4.0,9.0,387.0,34.0,25.0,20.0,15.0,25.0,15.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,8.0,26.0,7.0,7.0,48785.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,1,1,2.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
656,6148.0,400.0,4.0,8.0,386.0,3.0,26.0,15.0,10.0,30.0,10.0,15.0,20.0,8.0,8.0,8.0,8.0,8.0,5.9996610169102,26.0,7.0,7.0,48784.99999999999,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,0,1,2.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
657,6147.0,400.0,4.0,7.0,385.0,54.0,25.0,25.0,20.0,20.0,20.0,10.0,5.0,5.0,9.0,9.0,9.0,9.0,9.13449675725633,26.0,7.0,7.0,48784.99999999999,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,0,1,2.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
658,6146.0,400.0,4.0,6.0,384.0,42.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,7.0,7.0,48785.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,1,1,2.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
659,6145.0,400.0,4.0,5.0,383.0,24.0,27.0,25.0,20.0,10.0,20.0,15.0,10.0,6.0,6.0,6.0,7.0,9.0,7.0,26.0,7.0,7.0,48785.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,1,1,2.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
660,6144.0,400.0,4.0,4.0,382.0,-18.0,28.0,25.0,25.0,25.0,10.0,10.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,26.0,7.0,7.0,48785.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,0,1,2.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
661,6143.0,400.0,4.0,3.0,381.0,1.0,24.0,20.0,10.0,20.0,35.0,5.0,10.0,8.0,6.0,8.0,6.0,6.0,6.0,26.0,7.0,7.0,48784.99999999999,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,0,1,2.0,0,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
662,6142.0,400.0,4.0,2.0,380.0,18.0,33.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,7.0,26.0,7.0,7.0,48785.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,0,0,1.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
663,6141.0,400.0,4.0,1.0,379.0,35.0,38.0,15.0,15.0,20.0,15.0,15.0,20.0,8.0,9.0,9.0,6.0,9.0,8.0,26.0,7.0,7.0,48785.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,1,8,2,15,1,1,2.0,1,8.0,2.0,Italy,"80,136",5.0,4.0,2.0,7.0
664,6140.0,399.0,3.0,18.0,396.0,19.0,25.0,15.0,18.0,18.0,18.0,15.0,16.0,6.496248083430208,7.0,8.0,6.992496166860416,7.503751916569792,6.496248083430208,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.000000000000002,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,0,4.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
665,6139.0,399.0,3.0,17.0,395.0,49.0,33.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,6.0,8.0,8.0,8.0,6.511708544639121,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
666,6138.0,399.0,3.0,16.0,394.0,46.0,24.0,18.0,19.0,16.0,15.0,15.0,17.0,7.0,6.821522372168776,8.410761186084386,8.0,8.0,6.52035626552957,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
667,6137.0,399.0,3.0,15.0,393.0,43.0,22.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,8.0,9.0,8.0,8.0,7.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,12.999999999999998,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,1,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
668,6136.0,399.0,3.0,14.0,392.0,5.0,26.0,15.0,20.0,15.0,30.0,10.0,10.0,5.0,3.0,5.0,1.0,10.0,1.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,12.999999999999998,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
669,6135.0,399.0,3.0,13.0,391.0,7.0,28.0,35.0,0.0,35.0,10.0,10.0,10.0,7.0,6.0,6.0,3.0,5.0,5.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.000000000000002,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
670,6134.0,399.0,3.0,12.0,390.0,68.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,7.0,6.8778388314901395,8.0,8.43891941574507,8.0,6.999999999999999,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,0,4.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
671,6133.0,399.0,3.0,11.0,389.0,37.0,21.0,20.0,30.0,20.0,20.0,0.0,10.0,6.508543583318734,7.508543583318734,8.508543583318735,7.0170871666374675,8.0,6.508543583318734,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
672,6132.0,399.0,3.0,10.0,388.0,29.0,24.0,22.0,17.0,15.0,15.0,15.0,16.0,6.0,7.0,8.0,6.0,8.0,6.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,1,1,2.0,1,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
673,6131.0,399.0,3.0,9.0,387.0,18.0,25.0,20.0,15.0,25.0,15.0,15.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,1,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
674,6130.0,399.0,3.0,8.0,386.0,4.0,26.0,15.0,10.0,30.0,10.0,15.0,20.0,8.0,8.0,7.0,7.0,6.1566747075511605,6.1566747075511605,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.000000000000002,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,1,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
675,6129.0,399.0,3.0,7.0,385.0,66.0,25.0,25.0,20.0,20.0,20.0,10.0,5.0,7.0,8.0,8.0,9.0,8.0,7.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
676,6128.0,399.0,3.0,6.0,384.0,36.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,10.0,10.0,10.0,10.0,10.0,7.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,1,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
677,6127.0,399.0,3.0,5.0,383.0,34.0,27.0,25.0,20.0,10.0,20.0,15.0,10.0,7.876069171286867,8.40705187846515,8.938034585643432,7.876069171286867,8.938034585643432,6.469017292821717,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.000000000000002,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
678,6126.0,399.0,3.0,4.0,382.0,24.0,28.0,25.0,25.0,25.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,12.999999999999998,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,1,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
679,6125.0,399.0,3.0,3.0,381.0,38.0,24.0,20.0,10.0,20.0,35.0,5.0,10.0,8.105277779814243,8.578958334860681,9.05263888990712,8.105277779814243,9.05263888990712,6.52631944495356,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
680,6124.0,399.0,3.0,2.0,380.0,12.0,33.0,20.0,20.0,20.0,15.0,15.0,10.0,6.027089929447,6.027089929447,6.540634894170501,6.540634894170501,6.027089929447,7.486455035276499,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,0,1.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
681,6123.0,399.0,3.0,1.0,379.0,46.0,38.0,15.0,15.0,20.0,15.0,15.0,20.0,7.954680574866002,8.466010431149503,8.977340287433002,7.954680574866002,8.977340287433002,6.4886701437165,29.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,13.0,25.0,10.0,20.0,20.0,10.0,15.0,1,6,2,15,0,1,2.0,0,8.0,2.0,Chicago,"60,611",2.0,4.0,2.0,7.0
682,6122.0,398.0,2.0,18.0,396.0,31.0,25.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,9.0,8.0,9.0,9.0,5.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,0,4.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
683,6121.0,398.0,2.0,17.0,395.0,38.0,33.0,20.0,20.0,20.0,10.0,10.0,20.0,6.0,9.0,7.472022207652015,9.0,7.416066622956045,9.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
684,6120.0,398.0,2.0,16.0,394.0,45.0,24.0,18.0,19.0,16.0,15.0,15.0,17.0,8.0,9.0,7.0,8.0,6.0,8.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
685,6119.0,398.0,2.0,15.0,393.0,36.0,22.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,8.0,8.0,7.0,6.0,6.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,1,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
686,6118.0,398.0,2.0,14.0,392.0,4.0,26.0,15.0,20.0,15.0,30.0,10.0,10.0,8.0,8.0,9.0,10.0,9.0,6.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,1,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
687,6117.0,398.0,2.0,13.0,391.0,26.0,28.0,35.0,0.0,35.0,10.0,10.0,10.0,7.0,6.0,6.0,6.0,6.0,4.0,29.0,7.0,2.0,48784.99999999999,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,0,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
688,6116.0,398.0,2.0,12.0,390.0,36.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,8.0,8.0,8.0,8.0,7.491269545527623,8.55474959155916,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,0,4.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
689,6115.0,398.0,2.0,11.0,389.0,-9.0,21.0,20.0,30.0,20.0,20.0,0.0,10.0,6.0,10.0,10.0,10.0,7.508883560306545,8.0,29.0,7.0,2.0,48785.00000000001,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,1,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
690,6114.0,398.0,2.0,10.0,388.0,-16.0,24.0,22.0,17.0,15.0,15.0,15.0,16.0,5.0,6.0,6.0,6.0,6.0,6.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,0,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
691,6113.0,398.0,2.0,9.0,387.0,1.0,25.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,9.0,9.0,9.0,9.0,8.0,29.0,7.0,2.0,48784.99999999999,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,1,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
692,6112.0,398.0,2.0,8.0,386.0,39.0,26.0,15.0,10.0,30.0,10.0,15.0,20.0,8.0,6.0,7.0,8.0,7.436826923463209,8.498020778759086,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
693,6111.0,398.0,2.0,7.0,385.0,47.0,25.0,25.0,20.0,20.0,20.0,10.0,5.0,8.0,5.0,8.0,10.0,8.0,5.0,29.0,7.0,2.0,48785.00000000001,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,1,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
694,6110.0,398.0,2.0,6.0,384.0,11.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,10.0,10.0,10.0,10.0,7.0,6.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,1,1,2.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
695,6109.0,398.0,2.0,5.0,383.0,-3.0,27.0,25.0,20.0,10.0,20.0,15.0,10.0,2.0,1.0,3.0,7.41342941575595,7.41342941575595,6.942286277170633,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,0,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
696,6108.0,398.0,2.0,4.0,382.0,15.0,28.0,25.0,25.0,25.0,10.0,10.0,5.0,6.0,6.0,6.0,10.0,6.0,8.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,0,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
697,6107.0,398.0,2.0,3.0,381.0,29.0,24.0,20.0,10.0,20.0,35.0,5.0,10.0,8.0,7.0,8.0,8.0,6.0,6.0,29.0,7.0,2.0,48785.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,0,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
698,6106.0,398.0,2.0,2.0,380.0,-38.0,33.0,20.0,20.0,20.0,15.0,15.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,29.0,7.0,2.0,50500.99999999999,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,0,1.0,1,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
699,6105.0,398.0,2.0,1.0,379.0,22.0,38.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,7.0,7.0,7.0,7.0,7.0,29.0,7.0,2.0,48784.99999999999,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,45.0,10.0,10.0,30.0,0.0,5.0,1,4,2,15,0,1,2.0,0,8.0,2.0,Italy,"9,012",2.0,3.0,1.0,7.0
700,6104.0,397.0,1.0,18.0,396.0,-11.0,25.0,15.0,18.0,18.0,18.0,15.0,16.0,7.0,8.0,9.0,6.0,8.0,7.0,24.0,3.0,2.0,49663.12899889927,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,0,0,4.0,1,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
701,6103.0,397.0,1.0,17.0,395.0,28.0,33.0,20.0,20.0,20.0,10.0,10.0,20.0,4.0,6.0,6.0,6.0,6.0,7.0,24.0,3.0,2.0,48785.00000000001,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,0,1,2.0,0,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
702,6102.0,397.0,1.0,16.0,394.0,1.0,24.0,18.0,19.0,16.0,15.0,15.0,17.0,5.0,8.0,8.0,7.0,7.0,7.0,24.0,3.0,2.0,49669.21773515605,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,0,1,2.0,0,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
703,6101.0,397.0,1.0,15.0,393.0,8.0,22.0,8.0,20.0,25.0,25.0,12.0,10.0,8.0,8.0,8.0,8.0,7.0,7.0,24.0,3.0,2.0,50500.99999999999,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,1,1,2.0,1,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
704,6100.0,397.0,1.0,14.0,392.0,29.0,26.0,15.0,20.0,15.0,30.0,10.0,10.0,2.0,2.0,2.0,2.0,5.0,2.0,24.0,3.0,2.0,48785.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,0,1,2.0,0,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
705,6099.0,397.0,1.0,13.0,391.0,35.0,28.0,35.0,0.0,35.0,10.0,10.0,10.0,5.0,9.0,5.0,3.0,6.0,3.0,24.0,3.0,2.0,50501.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,0,1,2.0,0,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
706,6098.0,397.0,1.0,12.0,390.0,26.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,6.0,10.0,6.0,6.0,6.0,6.5761260439714535,24.0,3.0,2.0,49663.524334133646,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,0,0,4.0,1,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
707,6097.0,397.0,1.0,11.0,389.0,29.0,21.0,20.0,30.0,20.0,20.0,0.0,10.0,6.0,10.0,10.0,2.0,10.0,4.006167459529273,24.0,3.0,2.0,48785.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,0.0,20.0,21.0,21.0,22.0,6.0,10.0,1,2,2,15,0,1,2.0,0,1.0,2.0,New Jersey,"7,675",2.0,5.0,2.0,1.0
