,iid_pid,iid,id,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,match,samerace,race_o,field_cd,race,from,zipcode,goal,date,go_out,career_c
1893,4911.0,329.0,8.0,4.0,335.0,49.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,5.0,7.0,5.0,5.0,5.5046587895214865,5.0,29.0,1.0,1.0,23207.0,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,4.0,15.0,22.0,22.0,16.0,15.0,10.0,0,15,1,0,1,2.0,9.0,2.0,"Great Neck, NY",Missing value,6.0,6.0,2.0,2.0
1894,4910.0,329.0,8.0,3.0,334.0,12.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,6.0,7.0,7.0,5.0,5.0,5.0,29.0,1.0,1.0,23206.999999999996,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,4.0,15.0,22.0,22.0,16.0,15.0,10.0,0,15,1,0,0,4.0,9.0,2.0,"Great Neck, NY",Missing value,6.0,6.0,2.0,2.0
1895,4909.0,329.0,8.0,2.0,333.0,-8.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,4.0,6.0,6.0,5.0,6.0,3.0,29.0,1.0,1.0,23207.0,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,4.0,15.0,22.0,22.0,16.0,15.0,10.0,0,15,1,0,1,2.0,9.0,2.0,"Great Neck, NY",Missing value,6.0,6.0,2.0,2.0
1896,4908.0,329.0,8.0,1.0,332.0,74.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,4.0,6.0,8.0,5.0,5.0,5.0,29.0,1.0,1.0,23206.999999999996,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,10.0,7.0,6.0,8.0,2.0,1.0,4.0,15.0,22.0,22.0,16.0,15.0,10.0,0,15,1,0,0,4.0,9.0,2.0,"Great Neck, NY",Missing value,6.0,6.0,2.0,2.0
1897,4907.0,328.0,7.0,9.0,340.0,52.1547624151264,27.475749540180505,13.330246781263531,18.572751379458488,21.19400367855597,18.572751379458488,18.097001839277983,10.233244941985548,8.0,6.0,7.0,7.0,6.0,4.0,30.0,1.0,1.0,23207.000000000004,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,0,Missing value,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1898,4906.0,328.0,7.0,8.0,339.0,56.45636374027162,27.316430972582534,12.21501680807773,19.0507070822524,22.46855221933974,19.0507070822524,18.734276109669867,8.48074069840786,7.0,9.0,8.0,8.0,6.0,7.0,30.0,1.0,1.0,23206.999999999996,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,1,0,Missing value,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1899,4905.0,328.0,7.0,7.0,338.0,65.0,27.0,10.0,20.0,25.0,20.0,20.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,30.0,1.0,1.0,23207.000000000004,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,0,6.0,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1900,4904.0,328.0,7.0,6.0,337.0,38.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,9.0,6.0,8.0,7.0,7.0,6.0,30.0,1.0,1.0,23207.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,1,2.0,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1901,4903.0,328.0,7.0,5.0,336.0,72.0,25.0,20.0,15.0,30.0,10.0,15.0,10.0,5.0,7.0,7.0,4.0,9.0,2.0,30.0,1.0,1.0,23207.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,0,3.0,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1902,4902.0,328.0,7.0,4.0,335.0,59.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,5.0,8.0,6.0,6.0,6.0,6.0,30.0,1.0,1.0,23207.000000000004,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,1,2.0,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1903,4901.0,328.0,7.0,3.0,334.0,8.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,8.0,8.0,8.0,7.0,6.0,8.0,30.0,1.0,1.0,23206.999999999996,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,0,4.0,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1904,4900.0,328.0,7.0,2.0,333.0,21.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,6.0,8.0,7.0,6.0,6.0,7.0,30.0,1.0,1.0,23207.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,1,2.0,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1905,4899.0,328.0,7.0,1.0,332.0,7.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,9.0,10.0,9.0,9.0,30.0,1.0,1.0,23207.000000000004,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,0,13,1,0,0,4.0,9.0,2.0,NYC,Missing value,2.0,3.0,1.0,2.0
1906,4898.0,327.0,6.0,9.0,340.0,70.42865955772646,26.085731911545295,14.571340442273524,17.714329778863235,27.285670221136762,15.42865955772647,17.714329778863235,7.285670221136762,8.0,5.0,6.0,9.0,7.0,4.0,29.0,2.0,7.0,23206.999999999996,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,0,Missing value,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1907,4897.0,327.0,6.0,8.0,339.0,49.82697682948568,27.49358868961793,13.455120827325493,18.519233931146218,21.051290483056576,18.519233931146218,18.025645241528288,10.429475585797206,9.0,9.0,9.0,9.0,8.0,10.0,29.0,2.0,7.0,23206.999999999996,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,0,Missing value,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1908,4896.0,327.0,6.0,7.0,338.0,75.0,27.0,10.0,20.0,25.0,20.0,20.0,5.0,8.0,8.0,8.0,7.0,8.0,7.0,29.0,2.0,7.0,23206.999999999996,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,0,6.0,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1909,4895.0,327.0,6.0,6.0,337.0,24.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,10.0,10.0,10.0,9.0,9.0,8.0,29.0,2.0,7.0,23207.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,1,2.0,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1910,4894.0,327.0,6.0,5.0,336.0,65.0,25.0,20.0,15.0,30.0,10.0,15.0,10.0,8.0,5.0,7.0,7.0,6.0,5.0,29.0,2.0,7.0,23207.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,0,3.0,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1911,4893.0,327.0,6.0,4.0,335.0,19.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,6.0,7.0,6.0,5.0,7.0,29.0,2.0,7.0,23207.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,1,2.0,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1912,4892.0,327.0,6.0,3.0,334.0,-1.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,9.0,7.0,7.0,8.0,8.0,6.0,29.0,2.0,7.0,23206.999999999996,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,0,4.0,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1913,4891.0,327.0,6.0,2.0,333.0,2.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,7.0,8.0,7.0,8.0,7.0,8.0,29.0,2.0,7.0,23207.000000000007,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,1,2.0,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1914,4890.0,327.0,6.0,1.0,332.0,54.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,9.0,10.0,10.0,10.0,9.0,9.0,29.0,2.0,7.0,23207.000000000004,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,9.0,8.0,9.0,9.0,1.0,5.0,5.0,15.0,10.0,20.0,20.0,20.0,15.0,0,11,1,0,0,4.0,13.0,2.0,USA/American,Missing value,2.0,6.0,3.0,7.0
1915,4889.0,326.0,5.0,9.0,340.0,22.759839197019218,27.442809838648785,13.099668870541498,18.671570484053643,21.457521290809716,18.671570484053643,18.228760645404858,9.870908225136642,4.0,8.0,6.0,5.0,5.0,7.0,36.0,5.0,5.0,23207.000000000004,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,0,0,Missing value,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1916,4888.0,326.0,5.0,8.0,339.0,27.112906489471417,26.005376499498635,14.973117502506804,17.5134412487466,27.4865587512534,15.026882497493194,17.5134412487466,7.486558751253402,4.0,8.0,6.0,5.0,6.0,3.0,36.0,5.0,5.0,23207.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,0,0,Missing value,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1917,4887.0,326.0,5.0,7.0,338.0,48.0,27.0,10.0,20.0,25.0,20.0,20.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,36.0,5.0,5.0,23207.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,1,0,6.0,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1918,4886.0,326.0,5.0,6.0,337.0,-9.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,7.0,10.0,9.0,7.0,7.0,7.0,36.0,5.0,5.0,23207.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,1,0,2.0,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1919,4885.0,326.0,5.0,5.0,336.0,6.0,25.0,20.0,15.0,30.0,10.0,15.0,10.0,4.0,8.0,7.0,8.0,7.0,6.0,36.0,5.0,5.0,23207.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,0,0,3.0,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1920,4884.0,326.0,5.0,4.0,335.0,18.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,4.0,7.0,6.0,6.0,6.0,3.0,36.0,5.0,5.0,23206.999999999996,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,0,0,2.0,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1921,4883.0,326.0,5.0,3.0,334.0,-11.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,6.0,8.0,8.0,8.0,6.0,7.0,36.0,5.0,5.0,23207.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,0,0,4.0,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1922,4882.0,326.0,5.0,2.0,333.0,-52.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,4.0,7.0,5.0,5.0,6.0,3.0,36.0,5.0,5.0,23207.000000000004,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,0,0,2.0,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1923,4881.0,326.0,5.0,1.0,332.0,48.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,6.0,10.0,9.0,8.0,8.0,8.0,36.0,5.0,5.0,23207.000000000004,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,15.0,15.0,15.0,20.0,20.0,15.0,0,9,1,0,0,4.0,9.0,1.0,"Westchester, new York",Missing value,2.0,6.0,4.0,2.0
1924,4880.0,325.0,4.0,9.0,340.0,62.99999999999999,26.21980811085072,13.900959445746375,18.04952027712681,26.950479722873187,16.099040554253623,18.04952027712681,6.950479722873188,6.0,5.0,6.0,8.0,10.0,5.0,30.0,2.0,4.0,23207.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,0,0,Missing value,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1925,4879.0,325.0,4.0,8.0,339.0,51.65121649930359,27.43649167310371,13.05544171172596,18.690524980688878,21.508066615170332,18.690524980688878,18.254033307585168,9.801408404140792,8.0,8.0,7.0,9.0,6.0,6.0,30.0,2.0,4.0,23206.999999999996,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,1,0,Missing value,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1926,4878.0,325.0,4.0,7.0,338.0,63.0,27.0,10.0,20.0,25.0,20.0,20.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,30.0,2.0,4.0,23206.999999999996,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,1,0,6.0,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1927,4877.0,325.0,4.0,6.0,337.0,37.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,10.0,9.0,9.0,10.0,8.0,9.0,30.0,2.0,4.0,23207.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,1,0,2.0,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1928,4876.0,325.0,4.0,5.0,336.0,63.0,25.0,20.0,15.0,30.0,10.0,15.0,10.0,6.0,8.0,8.0,7.0,5.0,6.0,30.0,2.0,4.0,23206.999999999996,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,0,1,3.0,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1929,4875.0,325.0,4.0,4.0,335.0,13.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,4.0,8.0,5.0,7.0,7.0,5.538009081083518,30.0,2.0,4.0,23207.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,0,0,2.0,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1930,4874.0,325.0,4.0,3.0,334.0,-18.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,7.0,8.0,8.0,8.0,7.0,7.0,30.0,2.0,4.0,23207.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,0,0,4.0,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1931,4873.0,325.0,4.0,2.0,333.0,-5.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,5.0,8.0,7.0,7.0,6.0,6.0,30.0,2.0,4.0,23207.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,0,0,2.0,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1932,4872.0,325.0,4.0,1.0,332.0,37.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,9.0,10.0,8.0,8.0,30.0,2.0,4.0,23207.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,0,7,1,0,0,4.0,3.0,3.0,New York,Missing value,2.0,6.0,2.0,3.0
1933,4871.0,324.0,3.0,9.0,340.0,24.13849432594585,26.47691761234236,18.523082387657645,15.984611741561576,23.60002367984978,13.446141095465507,15.492305870780788,12.953835224684719,9.0,8.0,8.0,10.0,7.0,9.0,23.0,8.0,3.0,23207.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,1,0,Missing value,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1934,4870.0,324.0,3.0,8.0,339.0,23.376329773552822,26.603945037741195,18.396054962258802,16.069296691827464,23.049571503121484,13.742538421396127,15.534648345913732,13.207890075482394,8.0,6.0,7.0,9.0,7.0,7.0,23.0,8.0,3.0,23207.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,0,0,Missing value,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1935,4869.0,324.0,3.0,7.0,338.0,2.0,27.0,10.0,20.0,25.0,20.0,20.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,23.0,8.0,3.0,23207.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,0,0,6.0,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1936,4868.0,324.0,3.0,6.0,337.0,15.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,6.0,6.0,7.0,7.0,6.0,5.0,23.0,8.0,3.0,23207.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,0,1,2.0,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1937,4867.0,324.0,3.0,5.0,336.0,33.0,25.0,20.0,15.0,30.0,10.0,15.0,10.0,7.0,7.0,6.0,8.0,6.0,8.0,23.0,8.0,3.0,23207.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,1,0,3.0,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1938,4866.0,324.0,3.0,4.0,335.0,-12.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,6.0,7.0,7.0,7.0,7.0,7.0,23.0,8.0,3.0,23207.000000000004,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,1,1,2.0,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1939,4865.0,324.0,3.0,3.0,334.0,-26.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,6.0,8.0,6.0,6.0,6.0,6.0,23.0,8.0,3.0,23207.000000000004,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,0,0,4.0,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1940,4864.0,324.0,3.0,2.0,333.0,-25.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,7.0,8.0,7.0,7.0,6.0,6.0,23.0,8.0,3.0,23207.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,0,1,2.0,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1941,4863.0,324.0,3.0,1.0,332.0,4.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,23.0,8.0,3.0,23207.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,40.0,10.0,15.0,20.0,10.0,5.0,0,5,1,1,0,4.0,3.0,2.0,"Erie, PA",Missing value,1.0,4.0,2.0,3.0
1942,4862.0,323.0,2.0,9.0,340.0,30.148301103368922,27.359512049941916,12.516584349593405,18.921463850174256,22.123903600464676,18.921463850174256,18.56195180023234,8.954632549361067,7.0,8.0,7.0,4.0,5.0,4.0,25.0,1.0,1.0,23207.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,10.0,20.0,20.0,20.0,10.0,20.0,0,3,1,0,0,Missing value,5.0,4.0,Taiwan,Missing value,2.0,4.0,3.0,2.0
1943,4861.0,323.0,2.0,8.0,339.0,22.0,27.500000000000004,13.500000000000002,18.5,21.0,18.5,18.0,10.5,9.0,9.0,8.0,6.0,8.0,5.0,25.0,1.0,1.0,23207.000000000004,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,10.0,20.0,20.0,20.0,10.0,20.0,0,3,1,1,0,Missing value,5.0,4.0,Taiwan,Missing value,2.0,4.0,3.0,2.0
1944,4860.0,323.0,2.0,7.0,338.0,51.0,27.0,10.0,20.0,25.0,20.0,20.0,5.0,6.0,6.0,7.0,6.0,6.0,5.0,25.0,1.0,1.0,23207.000000000004,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,10.0,20.0,20.0,20.0,10.0,20.0,0,3,1,0,0,6.0,5.0,4.0,Taiwan,Missing value,2.0,4.0,3.0,2.0
1945,4859.0,323.0,2.0,6.0,337.0,-7.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,10.0,10.0,9.0,7.0,7.0,8.0,25.0,1.0,1.0,23207.000000000004,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,10.0,20.0,20.0,20.0,10.0,20.0,0,3,1,0,0,2.0,5.0,4.0,Taiwan,Missing value,2.0,4.0,3.0,2.0
1946,4858.0,323.0,2.0,5.0,336.0,49.0,25.0,20.0,15.0,30.0,10.0,15.0,10.0,6.0,5.0,4.0,3.0,4.0,2.0,25.0,1.0,1.0,23207.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,10.0,20.0,20.0,20.0,10.0,20.0,0,3,1,0,0,3.0,5.0,4.0,Taiwan,Missing value,2.0,4.0,3.0,2.0
