,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
455,7260,0,2,0,2,5.0,4,2,4,1,5.0,19.0,30.0,35.0,10.0,20.0,25.0,5.0,5.0,4.0,7.0,7.0,4.0,5.0,2.0,22.0,4.0,1.0,37211.21636755473,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0
456,7261,0,2,0,2,5.0,4,2,4,1,5.0,2.0,30.0,25.0,20.0,20.0,20.0,0.0,15.0,2.0,7.0,7.0,3.0,6.0,1.0,22.0,4.0,1.0,32542.344798017933,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0
457,7262,0,2,0,2,5.0,4,2,4,1,5.0,12.0,30.0,40.0,10.0,20.0,10.0,0.0,20.0,1.0,10.0,8.0,1.0,8.0,1.0,22.0,4.0,1.0,54799.8214464983,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0
458,7263,0,2,0,2,5.0,4,2,4,1,5.0,33.0,28.0,20.0,20.0,20.0,20.0,0.0,20.0,4.0,7.0,6.0,6.0,7.0,6.0,22.0,4.0,1.0,69460.26518231646,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0
459,7264,0,2,0,2,5.0,4,2,4,1,5.0,34.0,30.0,30.0,3.0,30.0,30.0,3.0,4.0,4.0,7.0,6.0,3.0,6.0,2.0,22.0,4.0,1.0,37437.68068962888,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0
460,7265,0,2,0,1,5.0,4,2,4,1,5.0,9.0,27.0,40.0,20.0,20.0,20.0,0.0,0.0,5.0,10.0,10.0,8.0,6.0,5.0,22.0,4.0,1.0,44512.89575601291,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0
461,7266,0,2,0,2,5.0,4,2,4,1,5.0,62.0,25.0,70.0,0.0,15.0,15.0,0.0,0.0,4.0,6.0,5.0,4.0,7.874931759656097,5.0,22.0,4.0,1.0,58068.25668290925,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0
462,7267,0,2,1,4,5.0,4,2,7,3,10.0,35.0,25.0,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,1.0,22.0,1.0,1.0,53437.35394339461,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
463,7268,0,2,1,4,5.0,4,2,7,3,10.0,3.0,26.0,25.0,20.0,20.0,20.0,5.0,10.0,7.0,8.0,8.0,7.0,8.0,9.0,22.0,1.0,1.0,44885.74904695722,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
464,7269,0,2,0,2,5.0,4,2,7,3,10.0,32.0,26.0,25.0,25.0,25.0,13.0,12.0,0.0,4.0,10.0,9.0,5.0,5.000000000000001,2.0,22.0,1.0,1.0,39774.694853877154,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
465,7270,0,2,0,6,5.0,4,2,7,3,10.0,26.0,24.0,30.0,30.0,30.0,5.0,2.0,3.0,6.0,6.0,6.0,7.0,5.0,7.0,22.0,1.0,1.0,46231.48103215191,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
466,7271,0,2,0,2,5.0,4,2,7,3,10.0,11.0,23.0,23.0,14.0,19.0,16.0,10.0,18.0,2.7222369673982625,8.32956586044423,8.624596502326797,5.524846790587159,6.837145041750557,3.295030641882568,22.0,1.0,1.0,66144.43493622837,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
467,7272,0,2,0,2,5.0,4,2,7,3,10.0,-1.0,29.0,30.0,20.0,20.0,20.0,10.0,0.0,4.0,9.0,8.0,4.0,8.0,4.0,22.0,1.0,1.0,59099.46973333955,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
468,7273,0,2,1,4,5.0,4,2,7,3,10.0,1.0,22.0,20.0,5.0,25.0,25.0,5.0,20.0,4.0,7.0,6.0,4.0,4.0,2.0,22.0,1.0,1.0,54590.36254142825,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
469,7274,0,2,0,2,5.0,4,2,7,3,10.0,-58.0,32.0,50.0,0.0,10.0,30.0,0.0,10.0,5.0,6.0,5.0,5.0,5.0,3.0,22.0,1.0,1.0,47445.86518553761,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
470,7275,0,2,0,2,5.0,4,2,7,3,10.0,8.0,22.0,30.0,10.0,20.0,15.0,15.0,10.0,4.0,10.0,10.0,7.0,9.0,3.0,22.0,1.0,1.0,59142.92552825705,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
471,7276,0,2,0,2,5.0,4,2,7,3,10.0,38.0,24.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,6.0,6.0,7.0,5.0,5.0,22.0,1.0,1.0,59141.41605616461,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
472,7277,0,2,1,4,5.0,4,2,7,3,10.0,54.0,23.0,40.0,30.0,0.0,20.0,0.0,10.0,4.0,8.0,8.0,3.0,7.0,5.0,22.0,1.0,1.0,56923.30781950759,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
473,7278,0,2,1,4,5.0,4,2,7,3,10.0,1.0,23.0,25.0,15.0,20.0,20.0,10.0,10.0,1.0,7.0,8.0,2.0,3.0,4.0,22.0,1.0,1.0,39961.857382166105,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
474,7279,0,2,1,4,5.0,4,2,7,3,10.0,5.0,24.0,20.0,16.0,16.0,17.0,16.0,15.0,3.0,8.0,8.0,7.0,8.0,3.0,22.0,1.0,1.0,67004.56216671066,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
475,7280,0,2,1,4,5.0,4,2,7,3,10.0,18.0,23.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,8.0,7.0,7.0,7.0,7.0,22.0,1.0,1.0,44291.65031905016,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
476,7281,0,2,0,2,5.0,4,2,7,3,10.0,-2.0,24.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,8.0,8.0,7.0,8.0,2.0,22.0,1.0,1.0,63693.39073024691,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
477,7282,0,2,0,2,5.0,4,2,7,3,10.0,13.0,30.0,35.0,10.0,20.0,25.0,5.0,5.0,4.0,6.0,7.0,4.0,5.0,2.0,22.0,1.0,1.0,39815.97414274037,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
478,7283,0,2,0,2,5.0,4,2,7,3,10.0,1.0,30.0,25.0,20.0,20.0,20.0,0.0,15.0,3.0,8.0,8.0,5.0,6.0,4.0,22.0,1.0,1.0,35421.961267727405,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
479,7284,0,2,0,2,5.0,4,2,7,3,10.0,23.0,30.0,40.0,10.0,20.0,10.0,0.0,20.0,1.0,10.0,8.0,1.0,8.0,1.0,22.0,1.0,1.0,47023.88736980873,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
480,7285,0,2,0,2,5.0,4,2,7,3,10.0,29.0,28.0,20.0,20.0,20.0,20.0,0.0,20.0,4.0,7.0,7.0,7.0,7.0,6.0,22.0,1.0,1.0,72367.01578787448,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
481,7286,0,2,0,2,5.0,4,2,7,3,10.0,-2.0,30.0,30.0,3.0,30.0,30.0,3.0,4.0,4.0,7.0,6.0,3.0,6.0,2.0,22.0,1.0,1.0,46653.59754448142,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
482,7287,0,2,0,1,5.0,4,2,7,3,10.0,-32.0,27.0,40.0,20.0,20.0,20.0,0.0,0.0,4.0,9.0,9.0,7.0,7.0,6.0,22.0,1.0,1.0,55760.19342472553,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
483,7288,0,2,0,2,5.0,4,2,7,3,10.0,1.0,25.0,70.0,0.0,15.0,15.0,0.0,0.0,3.0,7.0,6.0,4.0,8.0,1.0,22.0,1.0,1.0,49779.18227489603,7.0,10.0,5.0,6.0,3.0,8.0,6.0,7.0,6.0,3.0,5.0,8.0,10.0,9.0,10.0,6.0,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0
484,7289,1,2,1,4,5.0,4,2,7,2,2.0,-12.0,28.0,10.0,20.0,30.0,10.0,10.0,20.0,2.0,8.0,6.0,5.0,4.0,4.0,25.0,5.0,1.0,41105.09928167199,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
485,7290,1,2,0,3,5.0,4,2,7,2,2.0,17.0,26.0,25.0,25.0,25.0,12.0,3.0,10.0,6.0,9.0,10.0,8.0,6.0,5.0,25.0,5.0,1.0,27672.72910722647,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
486,7291,1,2,1,4,5.0,4,2,7,2,2.0,26.0,23.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,5.0,7.0,7.0,5.0,6.0,25.0,5.0,1.0,33543.44289411443,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
487,7292,1,2,0,2,5.0,4,2,7,2,2.0,22.0,25.377590048462555,20.0,20.0,20.0,20.0,5.0,15.0,5.0,8.0,8.0,5.0,8.0,4.0,25.0,5.0,1.0,43986.803429207706,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
488,7293,1,2,0,2,5.0,4,2,7,2,2.0,-5.0,23.0,20.0,20.0,20.0,20.0,5.0,15.0,4.0,7.0,7.0,4.0,4.0,4.0,25.0,5.0,1.0,41191.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
489,7294,1,2,0,2,5.0,4,2,7,2,2.0,21.0,23.0,20.0,20.0,20.0,15.0,5.0,20.0,5.0,6.0,6.0,6.0,6.0,2.0,25.0,5.0,1.0,45060.28157974492,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
490,7295,1,2,0,2,5.0,4,2,7,2,2.0,65.0,23.0,20.0,20.0,20.0,15.0,10.0,15.0,4.0,8.0,10.0,7.0,7.0,10.0,25.0,5.0,1.0,45027.80078645057,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
491,7296,1,2,1,4,5.0,4,2,7,2,2.0,-33.0,27.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,7.0,8.0,7.0,8.0,6.0,25.0,5.0,1.0,44113.26739491733,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
492,7297,1,2,0,3,5.0,4,2,7,2,2.0,5.0,30.0,15.0,20.0,20.0,20.0,5.0,10.0,3.0,7.0,8.0,6.0,5.0,4.0,25.0,5.0,1.0,35817.34274178572,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
493,7298,1,2,0,2,5.0,4,2,7,2,2.0,-36.0,23.0,20.0,25.0,25.0,30.0,5.0,5.0,5.0,6.0,7.0,4.0,8.0,4.556070949040268,25.0,5.0,1.0,39421.0171400446,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
494,7299,1,2,0,2,5.0,4,2,7,2,2.0,51.0,26.0,40.0,5.0,30.0,15.0,5.0,5.0,1.0,8.0,8.0,2.0,8.0,2.0,25.0,5.0,1.0,53784.87114851789,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
495,7300,1,2,0,6,5.0,4,2,7,2,2.0,-12.0,28.0,25.0,15.0,25.0,15.0,10.0,10.0,6.0,7.0,7.0,5.0,5.0,3.0,25.0,5.0,1.0,57320.48204673447,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
496,7301,1,2,0,2,5.0,4,2,7,2,2.0,36.0,26.0,10.0,30.0,20.0,15.0,15.0,10.0,6.0,8.0,8.0,8.0,8.0,6.0,25.0,5.0,1.0,33665.643069506405,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
497,7302,1,2,0,2,5.0,4,2,7,2,2.0,33.0,22.0,10.0,20.0,15.0,20.0,15.0,20.0,5.0,9.0,9.0,6.0,7.0,5.0,25.0,5.0,1.0,39362.15429265346,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
498,7303,1,2,1,4,5.0,4,2,7,2,2.0,-17.0,27.0,10.0,25.0,20.0,20.0,5.0,20.0,4.0,5.0,7.0,4.0,7.0,6.0,25.0,5.0,1.0,34246.15821852797,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
499,7304,1,2,1,4,5.0,4,2,7,2,2.0,-15.0,25.0,15.0,20.0,25.0,20.0,10.0,10.0,5.0,9.0,9.0,7.0,7.0,5.0,25.0,5.0,1.0,34547.9834888992,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
500,7305,1,2,0,2,5.0,4,2,7,2,2.0,0.0,24.0,10.0,15.0,30.0,20.0,15.0,10.0,6.0,9.0,9.0,5.0,8.0,7.0,25.0,5.0,1.0,23325.28468302438,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
501,7306,1,2,0,3,5.0,4,2,7,2,2.0,5.0,26.0,10.0,10.0,30.0,20.0,10.0,15.0,4.0,3.0,9.0,4.0,9.0,5.0,25.0,5.0,1.0,24817.13162732007,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
502,7307,1,2,0,6,5.0,4,2,7,2,2.0,18.0,24.0,50.0,20.0,10.0,5.0,10.0,5.0,4.0,8.0,9.0,3.0,8.0,2.0,25.0,5.0,1.0,34074.63159647749,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
503,7308,1,2,0,3,5.0,4,2,7,2,2.0,34.0,29.0,40.0,10.0,30.0,10.0,10.0,12.556214300977162,1.0,5.0,8.0,1.0,8.0,1.0,25.0,5.0,1.0,17502.35096294456,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
504,7309,1,2,1,4,5.0,4,2,7,2,2.0,42.0,22.0,10.0,25.0,25.0,10.0,10.0,20.0,4.0,6.0,5.0,5.0,6.0,5.0,25.0,5.0,1.0,31175.866547118512,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
505,7310,1,2,1,4,5.0,4,2,7,2,2.0,35.0,22.0,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,8.0,7.0,7.0,5.0,25.0,5.0,1.0,55411.85809942981,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,15.0,30.0,20.0,20.0,10.0,5.0
506,7311,1,2,1,4,5.0,4,1,2,2,5.0,3.0,28.0,10.0,20.0,30.0,10.0,10.0,20.0,4.314679152332697,6.661230359956704,6.335927189193572,3.297321899262177,3.9263828753665657,3.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
507,7312,1,2,0,3,5.0,4,1,2,2,5.0,4.0,26.0,25.0,25.0,25.0,12.0,3.0,10.0,2.0,8.0,6.0,2.0,3.0,2.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
508,7313,1,2,1,4,5.0,4,1,2,2,5.0,-45.0,23.0,20.0,10.0,10.0,30.0,15.0,15.0,5.0,3.0,6.0,5.0,2.0,2.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
509,7314,1,2,0,2,5.0,4,1,2,2,5.0,-24.0,23.68629023351415,20.0,20.0,20.0,20.0,5.0,15.0,5.0,8.0,8.0,5.0,8.0,4.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
510,7315,1,2,0,2,5.0,4,1,2,2,5.0,0.0,23.0,20.0,20.0,20.0,20.0,5.0,15.0,3.0,9.0,8.0,2.0,5.0,2.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
511,7316,1,2,0,2,5.0,4,1,2,2,5.0,-4.0,23.0,20.0,20.0,20.0,15.0,5.0,20.0,4.0,9.0,6.0,3.0,4.0,2.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
512,7317,1,2,0,2,5.0,4,1,2,2,5.0,7.0,23.0,20.0,20.0,20.0,15.0,10.0,15.0,4.0,7.0,9.0,6.0,8.0,3.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
513,7318,1,2,1,4,5.0,4,1,2,2,5.0,-22.0,27.0,58.0,5.0,8.0,10.0,7.0,12.0,3.0,8.0,7.0,3.0,6.0,6.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
514,7319,1,2,0,3,5.0,4,1,2,2,5.0,0.0,30.0,15.0,20.0,20.0,20.0,5.0,10.0,5.0,8.0,7.0,5.0,6.0,3.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
515,7320,1,2,0,2,5.0,4,1,2,2,5.0,0.0,23.0,20.0,25.0,25.0,30.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,1.7732298764062484,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
516,7321,1,2,0,2,5.0,4,1,2,2,5.0,3.0,26.0,40.0,5.0,30.0,15.0,5.0,5.0,2.0,8.0,8.0,2.0,8.0,2.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
517,7322,1,2,0,6,5.0,4,1,2,2,5.0,-5.0,28.0,25.0,15.0,25.0,15.0,10.0,10.0,4.0,6.0,6.0,4.0,6.0,7.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
518,7323,1,2,0,2,5.0,4,1,2,2,5.0,-16.0,26.0,10.0,30.0,20.0,15.0,15.0,10.0,7.0,9.0,8.0,5.0,9.0,3.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
519,7324,1,2,0,2,5.0,4,1,2,2,5.0,19.0,22.0,10.0,20.0,15.0,20.0,15.0,20.0,2.0,9.0,9.0,3.0,9.0,3.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
520,7325,1,2,1,4,5.0,4,1,2,2,5.0,48.0,27.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,9.0,9.0,1.0,6.0,8.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
521,7326,1,2,1,4,5.0,4,1,2,2,5.0,-27.0,25.0,15.0,20.0,25.0,20.0,10.0,10.0,3.0,9.0,9.0,5.0,7.0,3.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
522,7327,1,2,0,2,5.0,4,1,2,2,5.0,13.0,24.0,10.0,15.0,30.0,20.0,15.0,10.0,6.0,9.0,8.0,4.0,9.0,6.0,26.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0
