iid_pid,race,date,career_c,age_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,clubbing,concerts,music,match
5806,2.0,7.0,6.0,31.0,2.0,5.0,6.0,3.0,7.0,4.991360558853103,28.0,8.0,3.0,9.0,9.0,0
5805,2.0,7.0,6.0,26.0,5.0,6.0,9.0,5.0,6.0,6.0,28.0,8.0,3.0,9.0,9.0,0
5804,2.0,7.0,6.0,29.0,5.0,5.0,6.0,5.0,9.0,6.6953329761417,28.0,8.0,3.0,9.0,9.0,0
5803,2.0,7.0,6.0,29.0,6.0,8.521688660310248,5.0,3.0,4.485826447609821,5.0,28.0,8.0,3.0,9.0,9.0,0
5802,2.0,7.0,6.0,24.0,7.0,8.0,8.0,8.0,7.0,8.0,28.0,8.0,3.0,9.0,9.0,0
5801,2.0,4.0,6.0,31.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,6.0,6.0,7.0,8.0,0
5800,2.0,4.0,6.0,29.0,10.0,9.0,9.0,9.0,9.0,6.0,24.0,6.0,6.0,7.0,8.0,1
5799,2.0,4.0,6.0,26.0,6.0,6.0,6.0,6.0,6.0,6.0,24.0,6.0,6.0,7.0,8.0,0
5798,2.0,4.0,6.0,27.0,7.0,8.0,8.0,7.0,6.0,6.0,24.0,6.0,6.0,7.0,8.0,0
5797,2.0,4.0,6.0,34.0,6.0,7.0,6.0,2.0,5.0,5.0,24.0,6.0,6.0,7.0,8.0,0
5796,2.0,4.0,6.0,27.0,4.0,3.0,5.0,8.0,8.0,2.0,24.0,6.0,6.0,7.0,8.0,0
5795,2.0,4.0,6.0,23.0,7.0,7.0,7.0,7.0,7.0,8.0,24.0,6.0,6.0,7.0,8.0,1
5794,2.0,4.0,6.0,24.0,7.0,8.0,8.0,8.0,8.0,7.0,24.0,6.0,6.0,7.0,8.0,0
5793,2.0,4.0,6.0,24.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,6.0,6.0,7.0,8.0,0
5792,2.0,4.0,6.0,27.0,7.0,6.0,6.0,6.0,5.0,7.0,24.0,6.0,6.0,7.0,8.0,0
5791,2.0,4.0,6.0,30.0,7.0,10.0,10.0,10.0,9.0,9.0,24.0,6.0,6.0,7.0,8.0,0
5790,2.0,4.0,6.0,23.0,7.0,6.0,5.0,4.0,5.0,6.012673919265063,24.0,6.0,6.0,7.0,8.0,0
5789,2.0,4.0,6.0,22.0,5.0,6.0,5.0,6.0,7.616840383029184,3.9765164733304776,24.0,6.0,6.0,7.0,8.0,0
5788,2.0,4.0,6.0,29.0,6.0,7.0,6.0,7.0,7.0,8.0,24.0,6.0,6.0,7.0,8.0,0
5787,2.0,4.0,6.0,31.0,2.0,5.0,6.0,5.0,5.0,4.625618187610219,24.0,6.0,6.0,7.0,8.0,0
5786,2.0,4.0,6.0,26.0,6.0,7.0,8.0,7.0,6.971212737186809,5.02878726281319,24.0,6.0,6.0,7.0,8.0,0
5785,2.0,4.0,6.0,29.0,7.267730357621658,7.8215130949188945,7.286052379675576,7.286052379675576,7.018322022053918,7.713947620324423,24.0,6.0,6.0,7.0,8.0,0
5784,2.0,4.0,6.0,29.0,6.0,7.0,7.0,4.0,9.0,4.637537443136958,24.0,6.0,6.0,7.0,8.0,0
5783,2.0,4.0,6.0,24.0,7.0,6.0,6.0,6.0,6.0,5.0,24.0,6.0,6.0,7.0,8.0,0
5782,1.0,7.0,6.0,31.0,5.0,5.0,5.0,5.0,5.0,5.0,33.0,4.0,5.0,9.0,9.0,0
5781,1.0,7.0,6.0,29.0,10.0,10.0,10.0,9.0,9.0,5.0,33.0,4.0,5.0,9.0,9.0,0
5780,1.0,7.0,6.0,26.0,5.0,7.0,6.0,5.0,5.0,6.0,33.0,4.0,5.0,9.0,9.0,0
5779,1.0,7.0,6.0,27.0,8.0,7.0,8.0,8.0,8.0,7.0,33.0,4.0,5.0,9.0,9.0,0
5778,1.0,7.0,6.0,34.0,7.0,9.0,10.0,5.0,9.0,5.0,33.0,4.0,5.0,9.0,9.0,0
5777,1.0,7.0,6.0,27.0,6.0,10.0,10.0,5.0,8.0,5.0,33.0,4.0,5.0,9.0,9.0,0
5776,1.0,7.0,6.0,23.0,7.0,9.0,9.0,8.0,7.0,5.0,33.0,4.0,5.0,9.0,9.0,1
5775,1.0,7.0,6.0,24.0,8.0,9.0,9.0,9.0,8.0,7.0,33.0,4.0,5.0,9.0,9.0,0
5774,1.0,7.0,6.0,24.0,6.0,7.0,7.0,6.0,7.0,10.0,33.0,4.0,5.0,9.0,9.0,0
5773,1.0,7.0,6.0,27.0,7.0,7.0,7.0,7.0,5.0,5.0,33.0,4.0,5.0,9.0,9.0,1
5772,1.0,7.0,6.0,30.0,5.0,10.0,10.0,10.0,10.0,10.0,33.0,4.0,5.0,9.0,9.0,0
5771,1.0,7.0,6.0,23.0,5.0,5.0,6.0,5.0,6.0,5.0,33.0,4.0,5.0,9.0,9.0,0
5770,1.0,7.0,6.0,22.0,4.0,6.0,6.0,4.0,7.006190012879189,4.0,33.0,4.0,5.0,9.0,9.0,0
5769,1.0,7.0,6.0,29.0,6.0,7.0,7.0,6.0,7.0,4.0,33.0,4.0,5.0,9.0,9.0,0
5768,1.0,7.0,6.0,31.0,2.0,6.0,7.0,6.0,5.0,6.0,33.0,4.0,5.0,9.0,9.0,0
5767,1.0,7.0,6.0,26.0,5.0,4.0,8.0,6.0,7.0,6.0,33.0,4.0,5.0,9.0,9.0,0
5766,1.0,7.0,6.0,29.0,7.553392392714721,9.000000000000002,7.893215214570558,7.714729937089232,7.250974596697138,6.388686541356268,33.0,4.0,5.0,9.0,9.0,0
5765,1.0,7.0,6.0,29.0,5.0,8.0,8.0,7.0,8.0,7.0,33.0,4.0,5.0,9.0,9.0,0
5764,1.0,7.0,6.0,24.0,6.0,8.0,8.0,7.0,7.0,7.0,33.0,4.0,5.0,9.0,9.0,0
5763,2.0,7.0,7.0,31.0,5.0,5.0,5.0,5.0,5.0,5.0,38.0,4.0,2.0,6.0,6.0,0
5762,2.0,7.0,7.0,29.0,10.0,10.0,9.0,4.0,9.0,7.0,38.0,4.0,2.0,6.0,6.0,0
5761,2.0,7.0,7.0,26.0,7.0,7.0,7.0,6.0,8.0,7.0,38.0,4.0,2.0,6.0,6.0,0
5760,2.0,7.0,7.0,27.0,7.0,8.0,9.0,8.0,7.0,8.0,38.0,4.0,2.0,6.0,6.0,0
5759,2.0,7.0,7.0,34.0,7.0,10.0,9.0,8.0,8.0,7.0,38.0,4.0,2.0,6.0,6.0,0
5758,2.0,7.0,7.0,27.0,7.0,7.0,10.0,9.0,10.0,5.0,38.0,4.0,2.0,6.0,6.0,0
5757,2.0,7.0,7.0,23.0,6.0,6.0,8.0,5.0,9.0,4.0,38.0,4.0,2.0,6.0,6.0,0
5756,2.0,7.0,7.0,24.0,7.0,6.0,8.0,7.0,7.0,6.0,38.0,4.0,2.0,6.0,6.0,0
5755,2.0,7.0,7.0,24.0,7.0,6.0,7.0,6.0,9.0,8.0,38.0,4.0,2.0,6.0,6.0,0
5754,2.0,7.0,7.0,27.0,5.0,6.0,6.0,6.0,8.0,8.0,38.0,4.0,2.0,6.0,6.0,0
5753,2.0,7.0,7.0,30.0,6.0,10.0,10.0,7.0,10.0,2.0,38.0,4.0,2.0,6.0,6.0,0
5752,2.0,7.0,7.0,23.0,6.0,5.0,7.0,5.0,5.0,7.660966858903908,38.0,4.0,2.0,6.0,6.0,0
5751,2.0,7.0,7.0,22.0,6.0,7.0,8.0,6.887122725776675,8.0,4.3627792824003695,38.0,4.0,2.0,6.0,6.0,0
5750,2.0,7.0,7.0,29.0,6.0,8.0,6.0,7.0,7.0,7.0,38.0,4.0,2.0,6.0,6.0,1
5749,2.0,7.0,7.0,31.0,3.0,6.0,7.0,6.0,6.0,3.966952920168144,38.0,4.0,2.0,6.0,6.0,0
5748,2.0,7.0,7.0,26.0,4.0,5.0,7.0,7.0,6.0,10.0,38.0,4.0,2.0,6.0,6.0,1
5747,2.0,7.0,7.0,29.0,7.02112381320478,6.797873902995106,7.48920787787471,7.244834154460254,6.489207877874711,6.776750089790324,38.0,4.0,2.0,6.0,6.0,0
5746,2.0,7.0,7.0,29.0,6.021158804018043,8.675084930683145,8.337542465341572,7.015220761615768,8.0,5.36463931176189,38.0,4.0,2.0,6.0,6.0,0
5745,2.0,7.0,7.0,24.0,8.0,8.0,8.0,9.0,9.0,7.0,38.0,4.0,2.0,6.0,6.0,0
5744,2.0,5.0,7.0,24.0,6.0,7.0,7.0,6.0,6.0,5.0,29.0,3.0,8.0,5.0,8.0,0
5743,2.0,5.0,7.0,26.0,6.0,5.0,7.0,6.733367721472963,2.0,1.0,29.0,3.0,8.0,5.0,8.0,0
5742,2.0,5.0,7.0,26.0,7.0,7.0,7.0,6.0,7.0,6.0,29.0,3.0,8.0,5.0,8.0,0
5741,2.0,5.0,7.0,27.0,5.0,7.0,6.0,2.0,2.0,2.0,29.0,3.0,8.0,5.0,8.0,0
5740,2.0,5.0,7.0,27.0,9.0,8.0,7.0,9.0,7.0,10.0,29.0,3.0,8.0,5.0,8.0,0
5739,2.0,5.0,7.0,24.0,7.0,6.0,6.0,5.0,6.0,5.0,29.0,3.0,8.0,5.0,8.0,0
5738,2.0,5.0,7.0,22.0,7.0,9.0,8.0,10.0,7.0,7.0,29.0,3.0,8.0,5.0,8.0,0
5737,2.0,5.0,7.0,25.0,4.0,5.0,6.0,4.0,6.0,9.004324896062432,29.0,3.0,8.0,5.0,8.0,0
5736,2.0,5.0,7.0,29.0,6.0,6.0,6.0,5.0,5.0,6.0,29.0,3.0,8.0,5.0,8.0,0
5735,2.0,5.0,7.0,35.0,5.0,7.0,7.0,7.0,7.0,7.0,29.0,3.0,8.0,5.0,8.0,0
5734,2.0,5.0,7.0,31.0,7.0,7.0,7.0,8.0,7.0,7.0,29.0,3.0,8.0,5.0,8.0,0
5733,2.0,5.0,7.0,33.0,6.0,6.0,6.0,6.0,5.0,6.0,29.0,3.0,8.0,5.0,8.0,0
5732,2.0,5.0,7.0,21.0,8.0,9.0,9.0,8.0,8.0,7.0,29.0,3.0,8.0,5.0,8.0,0
5731,2.0,5.0,7.0,26.0,9.0,8.0,7.0,9.0,7.0,10.0,29.0,3.0,8.0,5.0,8.0,0
5730,2.0,5.0,7.0,26.5,9.0,8.0,7.0,9.0,7.0,10.0,29.0,3.0,8.0,5.0,8.0,1
5729,2.0,5.0,7.0,24.0,8.0,9.0,10.0,6.0,10.0,6.0,29.0,3.0,8.0,5.0,8.0,0
5728,2.0,5.0,7.0,26.0,5.0,6.0,6.0,6.0,8.0,3.0,29.0,3.0,8.0,5.0,8.0,0
5727,2.0,5.0,7.0,32.0,7.0,7.0,7.0,8.0,7.1271980179773,9.490815959216954,29.0,3.0,8.0,5.0,8.0,0
5726,2.0,5.0,7.0,33.0,7.0,7.0,7.0,5.0,6.999999999999999,9.22727176778378,29.0,3.0,8.0,5.0,8.0,0
5725,2.0,5.0,7.0,23.0,8.0,8.0,8.0,8.0,8.0,8.0,29.0,3.0,8.0,5.0,8.0,0
5724,4.0,5.0,7.0,24.0,7.0,6.0,5.0,5.0,5.0,5.0,26.0,3.0,8.0,7.0,8.0,0
5723,4.0,5.0,7.0,26.0,4.0,8.0,5.839907251033666,4.0,4.705116216545884,4.425812955145257,26.0,3.0,8.0,7.0,8.0,0
5722,4.0,5.0,7.0,26.0,7.0,8.0,8.0,7.0,7.0,6.0,26.0,3.0,8.0,7.0,8.0,0
5721,4.0,5.0,7.0,27.0,5.0,7.0,7.0,0.0,4.0,0.0,26.0,3.0,8.0,7.0,8.0,0
5720,4.0,5.0,7.0,27.0,6.0,6.0,5.0,4.0,4.0,3.0,26.0,3.0,8.0,7.0,8.0,0
5719,4.0,5.0,7.0,24.0,6.0,7.0,8.0,9.0,8.0,5.0,26.0,3.0,8.0,7.0,8.0,0
5718,4.0,5.0,7.0,22.0,2.0,8.0,10.0,4.0,4.0,2.0,26.0,3.0,8.0,7.0,8.0,0
5717,4.0,5.0,7.0,25.0,4.0,5.0,7.0,4.0,6.0,4.553574602138515,26.0,3.0,8.0,7.0,8.0,0
5716,4.0,5.0,7.0,29.0,6.0,5.0,6.0,5.0,5.0,5.0,26.0,3.0,8.0,7.0,8.0,0
5715,4.0,5.0,7.0,35.0,5.0,6.0,7.0,5.0,7.0,8.0,26.0,3.0,8.0,7.0,8.0,0
5714,4.0,5.0,7.0,31.0,5.0,5.0,6.0,4.0,6.0,3.0,26.0,3.0,8.0,7.0,8.0,0
5713,4.0,5.0,7.0,33.0,5.0,7.0,7.0,4.0,5.0,4.017763022583113,26.0,3.0,8.0,7.0,8.0,0
5712,4.0,5.0,7.0,21.0,8.0,8.0,8.0,8.0,8.0,7.0,26.0,3.0,8.0,7.0,8.0,0
5711,4.0,5.0,7.0,26.0,8.0,4.0,7.0,5.0,6.0,5.0,26.0,3.0,8.0,7.0,8.0,0
5710,4.0,5.0,7.0,29.5,6.0,6.0,5.0,4.0,4.0,3.0,26.0,3.0,8.0,7.0,8.0,0
5709,4.0,5.0,7.0,24.0,5.0,10.0,8.0,5.0,10.0,5.0,26.0,3.0,8.0,7.0,8.0,0
5708,4.0,5.0,7.0,26.0,6.0,7.0,7.0,7.0,6.0,8.0,26.0,3.0,8.0,7.0,8.0,1
5707,4.0,5.0,7.0,32.0,6.0,6.0,5.0,4.0,4.0,3.0,26.0,3.0,8.0,7.0,8.0,0
5706,4.0,5.0,7.0,33.0,5.0,6.0,6.0,4.0,5.0,3.547512474276898,26.0,3.0,8.0,7.0,8.0,0
5705,4.0,5.0,7.0,23.0,6.0,6.0,6.0,6.0,6.0,6.0,26.0,3.0,8.0,7.0,8.0,0
5704,4.0,5.0,10.0,24.0,5.0,6.0,7.0,5.0,7.0,4.0,25.0,10.0,3.0,5.0,6.0,0
5703,4.0,5.0,10.0,26.0,6.0,5.0,7.0,7.644340838207192,5.0,2.0,25.0,10.0,3.0,5.0,6.0,0
5702,4.0,5.0,10.0,26.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,10.0,3.0,5.0,6.0,1
5701,4.0,5.0,10.0,27.0,5.0,8.0,9.0,7.0,9.0,7.0,25.0,10.0,3.0,5.0,6.0,1
5700,4.0,5.0,10.0,27.0,5.0,6.0,7.0,7.0,8.0,7.0,25.0,10.0,3.0,5.0,6.0,0
5699,4.0,5.0,10.0,24.0,7.0,9.0,9.0,9.0,8.0,7.0,25.0,10.0,3.0,5.0,6.0,0
5698,4.0,5.0,10.0,22.0,4.0,10.0,10.0,3.0,10.0,2.0,25.0,10.0,3.0,5.0,6.0,0
5697,4.0,5.0,10.0,25.0,7.0,7.0,7.0,6.0,5.0,5.0,25.0,10.0,3.0,5.0,6.0,0
5696,4.0,5.0,10.0,29.0,7.0,7.0,8.0,8.0,8.0,7.0,25.0,10.0,3.0,5.0,6.0,0
5695,4.0,5.0,10.0,35.0,7.0,7.0,8.0,7.0,7.0,7.0,25.0,10.0,3.0,5.0,6.0,0
5694,4.0,5.0,10.0,31.0,6.0,8.0,8.0,7.0,9.0,6.0,25.0,10.0,3.0,5.0,6.0,0
5693,4.0,5.0,10.0,33.0,6.0,4.0,9.0,2.0,10.0,4.980450985447554,25.0,10.0,3.0,5.0,6.0,0
5692,4.0,5.0,10.0,21.0,7.0,8.0,10.0,5.0,9.0,6.0,25.0,10.0,3.0,5.0,6.0,0
5691,4.0,5.0,10.0,26.0,6.0,7.0,7.0,6.0,5.0,5.0,25.0,10.0,3.0,5.0,6.0,0
5690,4.0,5.0,10.0,25.33333333333333,7.0,7.0,8.0,7.333333333333333,7.333333333333333,5.333333333333333,25.0,10.0,3.0,5.0,6.0,0
5689,4.0,5.0,10.0,24.0,5.0,8.0,9.0,8.0,8.0,8.0,25.0,10.0,3.0,5.0,6.0,0
5688,4.0,5.0,10.0,26.0,6.0,6.0,9.0,9.0,9.0,8.0,25.0,10.0,3.0,5.0,6.0,0
5687,4.0,5.0,10.0,32.0,8.0,8.0,8.0,6.0,8.0,5.0,25.0,10.0,3.0,5.0,6.0,0
5686,4.0,5.0,10.0,33.0,7.0,8.0,10.0,7.0,10.0,8.000420778741343,25.0,10.0,3.0,5.0,6.0,0
5685,4.0,5.0,10.0,23.0,8.0,8.0,10.0,7.0,10.0,6.0,25.0,10.0,3.0,5.0,6.0,0
5684,2.0,3.0,1.0,24.0,9.0,5.0,6.0,6.0,5.0,3.0,27.0,3.0,7.0,3.0,6.0,1
5683,2.0,3.0,1.0,26.0,9.0,6.0,6.0,6.0,6.194730214471821,1.0,27.0,3.0,7.0,3.0,6.0,0
5682,2.0,3.0,1.0,26.0,8.0,8.0,8.0,8.0,8.0,6.0,27.0,3.0,7.0,3.0,6.0,0
5681,2.0,3.0,1.0,27.0,7.0,6.0,7.0,5.0,5.0,4.0,27.0,3.0,7.0,3.0,6.0,0
5680,2.0,3.0,1.0,27.0,5.0,6.0,6.0,5.0,6.307907731908751,5.0,27.0,3.0,7.0,3.0,6.0,0
5679,2.0,3.0,1.0,24.0,9.0,6.0,7.0,7.0,7.0,7.0,27.0,3.0,7.0,3.0,6.0,0
5678,2.0,3.0,1.0,22.0,7.0,10.0,6.0,6.0,6.0,3.0,27.0,3.0,7.0,3.0,6.0,0
5677,2.0,3.0,1.0,25.0,6.0,6.0,6.0,5.0,5.0,6.9624407353127085,27.0,3.0,7.0,3.0,6.0,0
5676,2.0,3.0,1.0,29.0,9.0,7.0,8.0,8.0,8.0,8.0,27.0,3.0,7.0,3.0,6.0,0
5675,2.0,3.0,1.0,35.0,8.0,8.0,8.0,8.0,8.0,8.0,27.0,3.0,7.0,3.0,6.0,1
5674,2.0,3.0,1.0,31.0,9.0,6.0,6.0,6.0,5.0,3.0,27.0,3.0,7.0,3.0,6.0,0
5673,2.0,3.0,1.0,33.0,9.0,8.0,5.0,10.0,7.0,8.032206226601435,27.0,3.0,7.0,3.0,6.0,1
5672,2.0,3.0,1.0,21.0,9.0,9.0,8.0,8.0,9.0,8.0,27.0,3.0,7.0,3.0,6.0,0
5671,2.0,3.0,1.0,26.0,8.0,4.0,5.0,5.0,5.0,3.0,27.0,3.0,7.0,3.0,6.0,0
5670,2.0,3.0,1.0,32.0,8.0,8.0,9.0,7.0,7.0,8.0,27.0,3.0,7.0,3.0,6.0,0
5669,2.0,3.0,1.0,24.0,10.0,8.0,9.0,9.0,8.0,6.0,27.0,3.0,7.0,3.0,6.0,0
5668,2.0,3.0,1.0,26.0,8.0,6.0,6.0,6.0,6.0,9.0,27.0,3.0,7.0,3.0,6.0,0
5667,2.0,3.0,1.0,32.0,8.0,8.0,9.0,7.0,7.0,8.0,27.0,3.0,7.0,3.0,6.0,0
5666,2.0,3.0,1.0,33.0,10.0,7.0,6.0,5.0,7.0,7.478257369535814,27.0,3.0,7.0,3.0,6.0,0
5665,2.0,3.0,1.0,23.0,10.0,9.0,9.0,8.0,7.0,6.0,27.0,3.0,7.0,3.0,6.0,0
5664,4.0,4.0,7.0,24.0,6.0,7.0,7.0,5.0,6.0,5.0,30.0,6.0,6.0,9.0,8.0,0
5663,4.0,4.0,7.0,26.0,7.0,5.0,5.0,5.0,6.0,1.0,30.0,6.0,6.0,9.0,8.0,0
5662,4.0,4.0,7.0,26.0,6.0,7.0,7.0,7.0,7.0,6.0,30.0,6.0,6.0,9.0,8.0,0
5661,4.0,4.0,7.0,27.0,5.0,8.0,8.0,6.0,8.0,6.0,30.0,6.0,6.0,9.0,8.0,1
5660,4.0,4.0,7.0,27.0,4.0,6.0,7.0,4.0,7.0,4.0,30.0,6.0,6.0,9.0,8.0,0
5659,4.0,4.0,7.0,24.0,6.0,7.0,8.0,6.0,7.0,4.0,30.0,6.0,6.0,9.0,8.0,0
5658,4.0,4.0,7.0,22.0,6.0,7.0,8.0,6.0,7.0,4.0,30.0,6.0,6.0,9.0,8.0,0
5657,4.0,4.0,7.0,25.0,6.0,7.0,7.0,6.0,6.0,4.540879911986874,30.0,6.0,6.0,9.0,8.0,0
5656,4.0,4.0,7.0,29.0,7.0,7.0,7.0,6.0,6.0,7.0,30.0,6.0,6.0,9.0,8.0,0
5655,4.0,4.0,7.0,35.0,7.0,7.0,7.0,7.0,7.0,7.0,30.0,6.0,6.0,9.0,8.0,0
5654,4.0,4.0,7.0,31.0,4.0,6.0,7.0,4.0,8.0,3.0,30.0,6.0,6.0,9.0,8.0,0
5653,4.0,4.0,7.0,33.0,5.0,9.0,8.0,5.0,7.0,4.774995115919791,30.0,6.0,6.0,9.0,8.0,0
5652,4.0,4.0,7.0,21.0,7.0,10.0,10.0,8.0,8.0,7.0,30.0,6.0,6.0,9.0,8.0,0
5651,4.0,4.0,7.0,26.0,5.0,8.0,7.0,5.0,6.0,5.0,30.0,6.0,6.0,9.0,8.0,0
5650,4.0,4.0,7.0,24.0,6.0,7.0,8.0,6.0,7.0,4.0,30.0,6.0,6.0,9.0,8.0,0
5649,4.0,4.0,7.0,24.0,5.0,10.0,9.0,6.0,10.0,6.0,30.0,6.0,6.0,9.0,8.0,0
5648,4.0,4.0,7.0,26.0,6.0,7.0,8.0,6.0,7.0,4.0,30.0,6.0,6.0,9.0,8.0,0
5647,4.0,4.0,7.0,32.0,7.0,8.0,8.0,5.0,7.175577422634761,4.336437641650848,30.0,6.0,6.0,9.0,8.0,0
5646,4.0,4.0,7.0,33.0,3.0,5.0,5.0,3.0,7.181600969584981,5.740805831668702,30.0,6.0,6.0,9.0,8.0,0
5645,4.0,4.0,7.0,23.0,6.0,10.0,9.0,8.0,8.0,6.0,30.0,6.0,6.0,9.0,8.0,0
5644,3.0,5.0,7.0,24.0,9.0,8.0,8.0,7.0,7.0,7.0,29.0,3.0,9.0,5.0,9.0,0
5643,3.0,5.0,7.0,26.0,9.0,8.0,7.801482813109711,6.995336764612398,7.004663235387601,1.0,29.0,3.0,9.0,5.0,9.0,0
5642,3.0,5.0,7.0,26.0,9.0,7.0,8.0,7.0,7.0,7.0,29.0,3.0,9.0,5.0,9.0,0
5641,3.0,5.0,7.0,27.0,6.0,8.0,7.0,6.0,9.0,7.510445201573988,29.0,3.0,9.0,5.0,9.0,0
5640,3.0,5.0,7.0,27.0,9.0,8.0,8.0,7.0,7.0,7.0,29.0,3.0,9.0,5.0,9.0,0
5639,3.0,5.0,7.0,24.0,9.0,8.0,8.0,7.0,8.0,8.0,29.0,3.0,9.0,5.0,9.0,0
5638,3.0,5.0,7.0,22.0,7.0,7.0,10.0,10.0,9.0,9.0,29.0,3.0,9.0,5.0,9.0,0
5637,3.0,5.0,7.0,25.0,7.0,7.0,8.0,7.0,7.0,7.347236397156538,29.0,3.0,9.0,5.0,9.0,0
5636,3.0,5.0,7.0,29.0,9.0,9.0,7.0,7.0,7.0,8.0,29.0,3.0,9.0,5.0,9.0,0
5635,3.0,5.0,7.0,35.0,9.0,9.0,9.0,9.0,9.0,9.0,29.0,3.0,9.0,5.0,9.0,1
5634,3.0,5.0,7.0,31.0,8.0,8.0,7.0,7.0,9.0,7.0,29.0,3.0,9.0,5.0,9.0,1
5633,3.0,5.0,7.0,33.0,9.0,8.0,8.0,7.0,9.0,7.20532282086928,29.0,3.0,9.0,5.0,9.0,1
5632,3.0,5.0,7.0,21.0,9.0,9.0,9.0,9.0,9.0,8.0,29.0,3.0,9.0,5.0,9.0,0
5631,3.0,5.0,7.0,26.0,9.0,8.0,8.0,7.0,6.0,5.0,29.0,3.0,9.0,5.0,9.0,0
5630,3.0,5.0,7.0,28.0,9.0,8.0,8.0,7.0,7.0,7.0,29.0,3.0,9.0,5.0,9.0,1
5629,3.0,5.0,7.0,24.0,10.0,9.0,8.0,8.0,8.0,6.0,29.0,3.0,9.0,5.0,9.0,0
5628,3.0,5.0,7.0,26.0,9.0,9.0,9.0,9.0,9.0,9.0,29.0,3.0,9.0,5.0,9.0,0
5627,3.0,5.0,7.0,32.0,9.0,8.0,7.0,6.0,9.0,7.111567537514556,29.0,3.0,9.0,5.0,9.0,0
5626,3.0,5.0,7.0,33.0,9.0,8.0,8.0,7.0,7.0,7.0,29.0,3.0,9.0,5.0,9.0,0
5625,3.0,5.0,7.0,23.0,8.0,8.0,8.0,8.0,8.0,8.0,29.0,3.0,9.0,5.0,9.0,0
5624,2.0,5.0,10.0,24.0,7.0,6.0,6.0,4.0,4.0,4.0,27.0,9.0,2.0,7.0,7.0,0
5623,2.0,5.0,10.0,26.0,7.0,6.0,6.0,6.0,6.203869994851559,7.621106531152847,27.0,9.0,2.0,7.0,7.0,0
5622,2.0,5.0,10.0,26.0,7.0,7.0,7.0,7.0,7.0,6.0,27.0,9.0,2.0,7.0,7.0,0
5621,2.0,5.0,10.0,27.0,4.0,5.0,7.0,5.0,5.0,6.0,27.0,9.0,2.0,7.0,7.0,0
5620,2.0,5.0,10.0,27.0,7.0,7.0,9.0,9.0,6.0,8.0,27.0,9.0,2.0,7.0,7.0,0
5619,2.0,5.0,10.0,24.0,5.0,6.0,7.0,8.0,5.0,5.0,27.0,9.0,2.0,7.0,7.0,0
5618,2.0,5.0,10.0,22.0,4.0,8.0,7.0,7.0,6.0,6.0,27.0,9.0,2.0,7.0,7.0,1
5617,2.0,5.0,10.0,25.0,7.0,8.0,8.0,8.0,8.0,7.757718404018808,27.0,9.0,2.0,7.0,7.0,0
5616,2.0,5.0,10.0,29.0,7.0,8.0,9.0,7.0,7.0,9.0,27.0,9.0,2.0,7.0,7.0,0
5615,2.0,5.0,10.0,35.0,7.0,7.0,6.0,7.0,7.0,5.0,27.0,9.0,2.0,7.0,7.0,0
5614,2.0,5.0,10.0,31.0,6.0,6.0,7.0,6.0,6.0,5.0,27.0,9.0,2.0,7.0,7.0,0
5613,2.0,5.0,10.0,33.0,7.0,8.0,8.0,7.0,6.0,7.889940764552344,27.0,9.0,2.0,7.0,7.0,1
5612,2.0,5.0,10.0,21.0,9.0,8.0,10.0,8.0,8.0,8.0,27.0,9.0,2.0,7.0,7.0,0
5611,2.0,5.0,10.0,26.0,7.0,9.0,8.0,9.0,7.0,3.0,27.0,9.0,2.0,7.0,7.0,0
5610,2.0,5.0,10.0,25.33333333333333,7.0,7.0,9.0,9.0,6.0,8.0,27.0,9.0,2.0,7.0,7.0,1
5609,2.0,5.0,10.0,24.0,8.0,7.0,7.0,7.0,7.0,8.0,27.0,9.0,2.0,7.0,7.0,0
5608,2.0,5.0,10.0,26.0,7.0,7.0,9.0,9.0,6.0,8.0,27.0,9.0,2.0,7.0,7.0,0
5607,2.0,5.0,10.0,32.0,8.0,7.0,7.0,6.0,6.0,6.0,27.0,9.0,2.0,7.0,7.0,0
5606,2.0,5.0,10.0,33.0,6.0,5.0,7.0,6.0,6.0,8.0,27.0,9.0,2.0,7.0,7.0,0
5605,2.0,5.0,10.0,23.0,7.0,7.0,9.0,9.0,6.0,8.0,27.0,9.0,2.0,7.0,7.0,0
5604,2.0,7.0,9.0,24.0,8.0,7.0,6.0,6.0,6.0,7.0,27.0,3.0,3.0,10.0,10.0,1
5603,2.0,7.0,9.0,26.0,6.0,7.0,7.0,7.798151087144508,6.409437733544024,1.0,27.0,3.0,3.0,10.0,10.0,0
5602,2.0,7.0,9.0,26.0,7.0,7.0,7.0,7.0,7.0,8.0,27.0,3.0,3.0,10.0,10.0,0
5601,2.0,7.0,9.0,27.0,6.0,7.0,7.0,6.0,7.0,6.0,27.0,3.0,3.0,10.0,10.0,0
5600,2.0,7.0,9.0,27.0,7.0,6.0,7.0,5.0,6.0,5.0,27.0,3.0,3.0,10.0,10.0,0
5599,2.0,7.0,9.0,24.0,9.0,8.0,8.0,8.0,8.0,7.0,27.0,3.0,3.0,10.0,10.0,0
5598,2.0,7.0,9.0,22.0,9.0,10.0,10.0,10.0,10.0,9.0,27.0,3.0,3.0,10.0,10.0,1
